0.054106,0.354161,0.0423927,0.0576469,0.0510442,0.119564,0.113777,0.140583,0.0527025,0.176695
0.0458441,0.0950075,0.0693189,0.195705,0.0456823,0.0381714,0.0388204,0.0854191,0.223278,0.333548
0.064592,0.0646104,0.0575987,0.0524157,0.0890609,0.0413663,0.0429116,0.0966074,0.0742354,0.0441617
0.0438468,0.0391419,0.0415565,0.183846,0.041301,0.0847261,0.0425988,0.0844844,0.502249,0.0392287
0.0525181,0.0479806,0.105539,0.0806199,0.0528866,0.0472439,0.0511546,0.0597272,0.0412929,0.192022
0.038344,0.0681664,0.0495422,0.362008,0.0555922,0.0800234,0.055072,0.066335,0.0433301,0.0489529
0.0989718,0.0463202,0.0569469,0.0591417,0.0497295,0.087761,0.107492,0.0591026,0.187762,0.0398126
0.0890744,0.0389146,0.0380622,0.0470322,0.0381004,0.0899651,0.0542695,0.0445485,0.0457229,0.0453692
0.0437044,0.0657633,0.0545037,0.046647,0.0430066,0.0687955,0.0428071,0.0676955,0.0417084,0.0547446
0.0754344,0.0706211,0.377532,0.0736141,0.0419307,0.0501162,0.0596667,0.0397361,0.0551197,0.0606613
0.037693,0.0589175,0.0369601,0.0852142,0.258061,0.0501098,0.10313,0.0986995,0.0530572,0.0592416
0.0577003,0.102647,0.0503561,0.0982863,0.07884,0.045761,0.0528258,0.0399541,0.0560722,0.0410147
0.0580124,0.050576,0.266011,0.04134,0.0542527,0.0409536,0.039812,0.0482938,0.090193,0.0534263
0.087412,0.0453599,0.0425281,0.0565145,0.0817337,0.0760644,0.0578367,0.0844291,0.0495515,0.10671
0.120301,0.34341,0.044305,0.0434757,0.041822,0.0565883,0.0658281,0.278912,0.093286,0.049325
0.135811,0.0632155,0.0600974,0.0524025,0.14065,0.0425134,0.140116,0.177675,0.113021,0.0634592
0.0620069,0.056577,0.127629,0.0547157,0.0429093,0.0532051,0.209074,0.399527,0.171682,0.168677
0.0518511,0.0609873,0.0918647,0.0507178,0.0762004,0.0545377,0.0455681,0.058022,0.0799828,0.0907779
0.0622925,0.0784805,0.0842611,0.123856,0.0571,0.0667768,0.165854,0.0736141,0.047503,0.048782
0.0552216,0.0407508,0.0999598,0.0410587,0.0466165,0.0577807,0.0524889,0.435327,0.0428745,0.0526382
0.052254,0.0516467,0.645356,0.0760405,0.206847,0.0433972,0.0593282,0.0450317,0.0601482,0.0418862
0.0613836,0.308785,0.0563547,0.0467475,0.0584887,0.0485861,0.123594,0.0607301,0.0486039,0.0592453
